Dataset,LM_model,LM_output_type,Feature,Classifier,Precision,Recall,F1_score
BLOG evaded,BERT base,ranks,Bins 100,KNN,0.7238095238095238,0.6725663716814161,0.6972477064220184
BLOG evaded,BERT base,ranks,Bins 50,ANN,0.7528089887640449,0.5929203539823009,0.6633663366336633
BLOG evaded,BERT base,ranks,Bins 10,ANN,0.7448979591836735,0.6460176991150443,0.6919431279620852
BLOG evaded,BERT base,ranks,VGG19,ANN,0.7755102040816326,0.6725663716814161,0.7203791469194313
BLOG evaded,BERT base,ranks,Bins 100,ANN,0.7115384615384616,0.6548672566371682,0.6820276497695853
BLOG evaded,BERT base,ranks,Bins 50,SVM,0.75,0.21238938053097345,0.3310344827586207
BLOG evaded,BERT base,ranks,Bins 10,SVM,0.6571428571428571,0.2035398230088496,0.3108108108108108
BLOG evaded,BERT base,ranks,VGG19,SVM,0.8191489361702128,0.6814159292035398,0.7439613526570049
BLOG evaded,BERT base,ranks,Bins 100,SVM,0.8214285714285714,0.2035398230088496,0.32624113475177297
BLOG evaded,BERT base,ranks,Bins 50,RFC,0.8285714285714286,0.2566371681415929,0.3918918918918919
BLOG evaded,BERT base,ranks,Bins 10,RFC,0.7777777777777778,0.12389380530973453,0.2137404580152672
BLOG evaded,BERT base,ranks,VGG19,RFC,0.8588235294117647,0.6460176991150443,0.7373737373737373
BLOG evaded,BERT base,ranks,Bins 100,RFC,0.75,0.3185840707964602,0.4472049689440993
BLOG evaded,BERT large,probs,Bins 0.005,GNB,0.65,0.5752212389380531,0.6103286384976525
BLOG evaded,BERT large,probs,Bins 0.001,GNB,0.5648148148148148,0.5398230088495575,0.5520361990950227
BLOG evaded,BERT large,probs,VGG19,GNB,0.6867469879518072,0.5044247787610621,0.5816326530612245
BLOG evaded,BERT large,probs,Bins 0.010,GNB,0.6063829787234043,0.5044247787610621,0.5507246376811595
BLOG evaded,BERT large,probs,Bins 0.005,KNN,0.7068965517241379,0.7256637168141593,0.7161572052401746
BLOG evaded,BERT large,probs,Bins 0.001,KNN,0.703125,0.7964601769911505,0.7468879668049793
BLOG evaded,BERT large,probs,VGG19,KNN,0.71875,0.4070796460176992,0.5197740112994351
BLOG evaded,BERT large,probs,Bins 0.010,KNN,0.7211538461538461,0.6637168141592921,0.6912442396313364
BLOG evaded,BERT large,probs,Bins 0.005,ANN,0.7029702970297029,0.6283185840707964,0.6635514018691588
BLOG evaded,BERT large,probs,Bins 0.001,ANN,0.7446808510638298,0.6194690265486725,0.6763285024154588
BLOG evaded,BERT large,probs,VGG19,ANN,0.7311827956989247,0.6017699115044248,0.6601941747572816
BLOG evaded,BERT large,probs,Bins 0.010,ANN,0.6373626373626373,0.5132743362831859,0.5686274509803922
BLOG evaded,BERT large,probs,Bins 0.005,SVM,0.6829268292682927,0.24778761061946905,0.3636363636363637
BLOG evaded,BERT large,probs,Bins 0.001,SVM,0.7368421052631579,0.24778761061946905,0.3708609271523179
BLOG evaded,BERT large,probs,VGG19,SVM,0.825,0.584070796460177,0.6839378238341969
BLOG evaded,BERT large,probs,Bins 0.010,SVM,0.6904761904761905,0.2566371681415929,0.3741935483870968
BLOG evaded,BERT large,probs,Bins 0.005,RFC,0.6756756756756757,0.22123893805309736,0.33333333333333337
BLOG evaded,BERT large,probs,Bins 0.001,RFC,0.696969696969697,0.2035398230088496,0.31506849315068497
BLOG evaded,BERT large,probs,VGG19,RFC,0.7894736842105263,0.5309734513274337,0.6349206349206349
BLOG evaded,BERT large,probs,Bins 0.010,RFC,0.6923076923076923,0.23893805309734514,0.35526315789473684
BLOG evaded,BERT large,ranks,Bins 50,GNB,0.2334630350194553,0.5309734513274337,0.32432432432432434
BLOG evaded,BERT large,ranks,Bins 10,GNB,0.045045045045045036,0.13274336283185842,0.06726457399103138
BLOG evaded,BERT large,ranks,VGG19,GNB,0.7037037037037037,0.5044247787610621,0.5876288659793815
BLOG evaded,BERT large,ranks,Bins 100,GNB,0.30049261083743845,0.5398230088495575,0.3860759493670886
BLOG evaded,BERT large,ranks,Bins 50,KNN,0.6730769230769231,0.6194690265486725,0.6451612903225806
BLOG evaded,BERT large,ranks,Bins 10,KNN,0.6421052631578947,0.5398230088495575,0.5865384615384615
BLOG evaded,BERT large,ranks,VGG19,KNN,0.75,0.4513274336283186,0.5635359116022098
BLOG evaded,BERT large,ranks,Bins 100,KNN,0.6936936936936937,0.6814159292035398,0.6875
BLOG evaded,BERT large,ranks,Bins 50,ANN,0.7407407407407407,0.5309734513274337,0.6185567010309277
BLOG evaded,BERT large,ranks,Bins 10,ANN,0.7111111111111111,0.5663716814159292,0.6305418719211823
BLOG evaded,BERT large,ranks,VGG19,ANN,0.7386363636363636,0.5752212389380531,0.6467661691542289
BLOG evaded,BERT large,ranks,Bins 100,ANN,0.7303370786516854,0.5752212389380531,0.6435643564356436
BLOG evaded,BERT large,ranks,Bins 50,SVM,0.6666666666666666,0.21238938053097345,0.32214765100671144
BLOG evaded,BERT large,ranks,Bins 10,SVM,0.6388888888888888,0.2035398230088496,0.3087248322147651
BLOG evaded,BERT large,ranks,VGG19,SVM,0.7875,0.5575221238938053,0.6528497409326425
BLOG evaded,BERT large,ranks,Bins 100,SVM,0.7058823529411765,0.21238938053097345,0.32653061224489793
BLOG evaded,BERT large,ranks,Bins 50,RFC,0.7560975609756098,0.2743362831858407,0.40259740259740256
BLOG evaded,BERT large,ranks,Bins 10,RFC,0.6521739130434783,0.13274336283185842,0.22058823529411767
BLOG evaded,BERT large,ranks,VGG19,RFC,0.7972972972972973,0.5221238938053098,0.6310160427807487
BLOG evaded,BERT large,ranks,Bins 100,RFC,0.7446808510638298,0.3097345132743363,0.4375
BLOG evaded,GPT-2 345M,probs,Bins 0.005,GNB,0.6,0.7964601769911505,0.6844106463878327
BLOG evaded,GPT-2 345M,probs,Bins 0.001,GNB,0.4903225806451613,0.6725663716814161,0.5671641791044776
BLOG evaded,GPT-2 345M,probs,VGG19,GNB,0.8536585365853658,0.6194690265486725,0.7179487179487178
BLOG evaded,GPT-2 345M,probs,Bins 0.010,GNB,0.6643356643356644,0.8407079646017699,0.7421875
BLOG evaded,GPT-2 345M,probs,Bins 0.005,KNN,0.8461538461538461,0.584070796460177,0.6910994764397905
BLOG evaded,GPT-2 345M,probs,Bins 0.001,KNN,0.8571428571428571,0.6902654867256637,0.7647058823529412
BLOG evaded,GPT-2 345M,probs,VGG19,KNN,0.8823529411764706,0.5309734513274337,0.6629834254143647
BLOG evaded,GPT-2 345M,probs,Bins 0.010,KNN,0.8947368421052632,0.6017699115044248,0.7195767195767196
BLOG evaded,GPT-2 345M,probs,Bins 0.005,ANN,0.7125,0.5044247787610621,0.5906735751295337
BLOG evaded,GPT-2 345M,probs,Bins 0.001,ANN,0.7142857142857143,0.6194690265486725,0.6635071090047393
BLOG evaded,GPT-2 345M,probs,VGG19,ANN,0.7894736842105263,0.6637168141592921,0.7211538461538461
BLOG evaded,GPT-2 345M,probs,Bins 0.010,ANN,0.7341772151898734,0.5132743362831859,0.6041666666666667
BLOG evaded,GPT-2 345M,probs,Bins 0.005,SVM,0.8928571428571429,0.22123893805309736,0.3546099290780142
BLOG evaded,GPT-2 345M,probs,Bins 0.001,SVM,0.9310344827586208,0.23893805309734514,0.38028169014084506
BLOG evaded,GPT-2 345M,probs,VGG19,SVM,0.8666666666666667,0.6902654867256637,0.768472906403941
BLOG evaded,GPT-2 345M,probs,Bins 0.010,SVM,0.8666666666666667,0.2300884955752213,0.3636363636363637
BLOG evaded,GPT-2 345M,probs,Bins 0.005,RFC,0.8518518518518519,0.2035398230088496,0.32857142857142857
BLOG evaded,GPT-2 345M,probs,Bins 0.001,RFC,0.8888888888888888,0.07079646017699115,0.13114754098360654
BLOG evaded,GPT-2 345M,probs,VGG19,RFC,0.935064935064935,0.6371681415929203,0.7578947368421053
BLOG evaded,GPT-2 345M,probs,Bins 0.010,RFC,0.8363636363636363,0.4070796460176992,0.5476190476190476
BLOG evaded,GPT-2 345M,ranks,Bins 50,GNB,0.11486486486486487,0.3008849557522124,0.1662591687041565
BLOG evaded,GPT-2 345M,ranks,Bins 10,GNB,0.0288659793814433,0.12389380530973453,0.04682274247491639
BLOG evaded,GPT-2 345M,ranks,VGG19,GNB,0.8173913043478261,0.831858407079646,0.8245614035087718
BLOG evaded,GPT-2 345M,ranks,Bins 100,GNB,0.20087336244541484,0.4070796460176992,0.2690058479532164
BLOG evaded,GPT-2 345M,ranks,Bins 50,KNN,0.8767123287671232,0.5663716814159292,0.6881720430107526
BLOG evaded,GPT-2 345M,ranks,Bins 10,KNN,0.8571428571428571,0.5309734513274337,0.6557377049180328
BLOG evaded,GPT-2 345M,ranks,VGG19,KNN,0.9718309859154928,0.6106194690265486,0.7500000000000001
BLOG evaded,GPT-2 345M,ranks,Bins 100,KNN,0.8734177215189873,0.6106194690265486,0.7187499999999999
BLOG evaded,GPT-2 345M,ranks,Bins 50,ANN,0.8160919540229885,0.6283185840707964,0.71
BLOG evaded,GPT-2 345M,ranks,Bins 10,ANN,0.7901234567901234,0.5663716814159292,0.6597938144329897
BLOG evaded,GPT-2 345M,ranks,VGG19,ANN,0.8415841584158416,0.7522123893805309,0.794392523364486
BLOG evaded,GPT-2 345M,ranks,Bins 100,ANN,0.8658536585365854,0.6283185840707964,0.7282051282051283
BLOG evaded,GPT-2 345M,ranks,Bins 50,SVM,0.8421052631578947,0.1415929203539823,0.2424242424242424
BLOG evaded,GPT-2 345M,ranks,Bins 10,SVM,0.9047619047619048,0.16814159292035402,0.28358208955223885
BLOG evaded,GPT-2 345M,ranks,VGG19,SVM,0.9176470588235294,0.6902654867256637,0.7878787878787877
BLOG evaded,GPT-2 345M,ranks,Bins 100,SVM,0.8947368421052632,0.1504424778761062,0.2575757575757576
BLOG evaded,GPT-2 345M,ranks,Bins 50,RFC,0.9375,0.13274336283185842,0.2325581395348837
BLOG evaded,GPT-2 345M,ranks,Bins 10,RFC,0.6666666666666666,0.017699115044247787,0.03448275862068965
BLOG evaded,GPT-2 345M,ranks,VGG19,RFC,0.8705882352941177,0.6548672566371682,0.7474747474747475
BLOG evaded,GPT-2 345M,ranks,Bins 100,RFC,0.8888888888888888,0.1415929203539823,0.2442748091603053
BLOG evaded,GPT-2 117M,probs,Bins 0.005,GNB,0.5487804878048781,0.7964601769911505,0.6498194945848376
BLOG evaded,GPT-2 117M,probs,Bins 0.001,GNB,0.4064171122994653,0.6725663716814161,0.5066666666666667
BLOG evaded,GPT-2 117M,probs,VGG19,GNB,0.6296296296296297,0.6017699115044248,0.6153846153846153
BLOG evaded,GPT-2 117M,probs,Bins 0.010,GNB,0.6510067114093959,0.8584070796460177,0.7404580152671756
BLOG evaded,GPT-2 117M,probs,Bins 0.005,KNN,0.8571428571428571,0.4778761061946903,0.6136363636363636
BLOG evaded,GPT-2 117M,probs,Bins 0.001,KNN,0.7647058823529411,0.5752212389380531,0.6565656565656565
BLOG evaded,GPT-2 117M,probs,VGG19,KNN,0.8421052631578947,0.4247787610619469,0.5647058823529412
BLOG evaded,GPT-2 117M,probs,Bins 0.010,KNN,0.8852459016393442,0.4778761061946903,0.6206896551724138
BLOG evaded,GPT-2 117M,probs,Bins 0.005,ANN,0.6021505376344086,0.4955752212389381,0.5436893203883496
BLOG evaded,GPT-2 117M,probs,Bins 0.001,ANN,0.4206896551724138,0.5398230088495575,0.4728682170542636
BLOG evaded,GPT-2 117M,probs,VGG19,ANN,0.6886792452830188,0.6460176991150443,0.6666666666666667
BLOG evaded,GPT-2 117M,probs,Bins 0.010,ANN,0.6538461538461539,0.4513274336283186,0.5340314136125655
BLOG evaded,GPT-2 117M,probs,Bins 0.005,SVM,0.875,0.18584070796460173,0.3065693430656934
BLOG evaded,GPT-2 117M,probs,Bins 0.001,SVM,0.875,0.18584070796460173,0.3065693430656934
BLOG evaded,GPT-2 117M,probs,VGG19,SVM,0.5760869565217391,0.4690265486725664,0.5170731707317073
BLOG evaded,GPT-2 117M,probs,Bins 0.010,SVM,0.8571428571428571,0.1592920353982301,0.26865671641791045
BLOG evaded,GPT-2 117M,probs,Bins 0.005,RFC,0.8421052631578947,0.1415929203539823,0.2424242424242424
BLOG evaded,GPT-2 117M,probs,Bins 0.001,RFC,0.75,0.02654867256637168,0.05128205128205128
BLOG evaded,GPT-2 117M,probs,VGG19,RFC,0.8589743589743589,0.5929203539823009,0.7015706806282723
BLOG evaded,GPT-2 117M,probs,Bins 0.010,RFC,0.7575757575757576,0.22123893805309736,0.3424657534246575
BLOG evaded,GPT-2 117M,ranks,Bins 50,GNB,0.06652360515021459,0.2743362831858407,0.10708117443868738
BLOG evaded,GPT-2 117M,ranks,Bins 10,GNB,0.02127659574468085,0.08849557522123894,0.03430531732418525
BLOG evaded,GPT-2 117M,ranks,VGG19,GNB,0.7522123893805309,0.7522123893805309,0.7522123893805309
BLOG evaded,GPT-2 117M,ranks,Bins 100,GNB,0.1282051282051282,0.3539823008849557,0.18823529411764706
BLOG evaded,GPT-2 117M,ranks,Bins 50,KNN,0.8676470588235294,0.5221238938053098,0.6519337016574586
BLOG evaded,GPT-2 117M,ranks,Bins 10,KNN,0.8813559322033898,0.4601769911504425,0.6046511627906976
BLOG evaded,GPT-2 117M,ranks,VGG19,KNN,0.9285714285714286,0.5752212389380531,0.7103825136612022
BLOG evaded,GPT-2 117M,ranks,Bins 100,KNN,0.8611111111111112,0.5486725663716814,0.6702702702702702
BLOG evaded,GPT-2 117M,ranks,Bins 50,ANN,0.7415730337078652,0.584070796460177,0.6534653465346535
BLOG evaded,GPT-2 117M,ranks,Bins 10,ANN,0.65,0.4601769911504425,0.538860103626943
BLOG evaded,GPT-2 117M,ranks,VGG19,ANN,0.8229166666666666,0.6991150442477876,0.7559808612440192
BLOG evaded,GPT-2 117M,ranks,Bins 100,ANN,0.7926829268292683,0.5752212389380531,0.6666666666666667
BLOG evaded,GPT-2 117M,ranks,Bins 50,SVM,0.8333333333333334,0.13274336283185842,0.2290076335877863
BLOG evaded,GPT-2 117M,ranks,Bins 10,SVM,0.8666666666666667,0.11504424778761065,0.203125
BLOG evaded,GPT-2 117M,ranks,VGG19,SVM,0.8902439024390244,0.6460176991150443,0.7487179487179487
BLOG evaded,GPT-2 117M,ranks,Bins 100,SVM,0.8125,0.11504424778761065,0.2015503875968992
BLOG evaded,GPT-2 117M,ranks,Bins 50,RFC,0.9230769230769232,0.10619469026548672,0.19047619047619047
BLOG evaded,GPT-2 117M,ranks,Bins 10,RFC,0.75,0.02654867256637168,0.05128205128205128
BLOG evaded,GPT-2 117M,ranks,VGG19,RFC,0.8571428571428571,0.6371681415929203,0.7309644670050761
BLOG evaded,GPT-2 117M,ranks,Bins 100,RFC,0.9090909090909092,0.08849557522123894,0.16129032258064516
